ID,datetime,siteid,offerid,category,merchant,countrycode,browserid,devid,click
IDAngs2ur,2017-01-14 16:17:24,1631245,413352,15124,99558603,b,InternetExplorer,Desktop,0
IDhKspES0,2017-01-17 08:23:17,445680,655978,35368,54692138,b,Mozilla Firefox,Desktop,0
IDSpuOhY8,2017-01-13 11:36:38,1814725,532395,26849,43770446,b,Mozilla,Desktop,0
IDPdJMUdc,2017-01-14 12:54:13,8848662,872710,9764,50595884,a,Mozilla,,0
IDwAwvsnL,2017-01-18 15:05:29,2675521,976457,9764,90276693,c,Firefox,Mobile,0
IDhkBoUd8,2017-01-13 14:55:51,5250789,483198,97863,87807327,c,Edge,Tablet,0
IDCn4OCi6,2017-01-16 10:11:35,,500549,42227,49384126,e,Edge,Tablet,0
IDabLybRm,2017-01-12 09:23:52,8476510,401408,46510,74363610,b,Firefox,,0
IDUnme3cI,2017-01-20 14:40:51,4057475,191241,80554,61940782,a,,Mobile,0
IDNFEchBM,2017-01-11 13:31:00,8956254,101065,42227,1189152,f,Google Chrome,Mobile,0
ID7qLhUw7,2017-01-17 08:52:54,5323416,3475,64452,38179337,a,Edge,Tablet,0
IDDDOYSej,2017-01-20 09:55:59,2063123,522181,5602,58604466,b,IE,Mobile,0
IDMJSGfEt,2017-01-12 15:14:11,2741841,579129,73248,57977218,b,Firefox,,0
IDjHFEDBk,2017-01-13 12:33:20,9266710,640328,15912,62201833,a,,Tablet,0
IDu6PYDvl,2017-01-12 11:50:51,6345552,439593,80554,61940782,f,Firefox,Mobile,0
IDsQPaQl1,2017-01-16 20:41:09,7607636,115307,904,94350426,a,Edge,Tablet,0
IDfuPFaN7,2017-01-20 12:31:39,7519306,472509,92704,95441506,b,Edge,Tablet,0
IDEQJYXWA,2017-01-10 12:30:52,2778824,261310,30580,67147700,a,Firefox,Mobile,0
ID7IE8xFi,2017-01-13 15:18:31,682549,710747,25516,57977218,b,Firefox,Mobile,0
IDskLEYRi,2017-01-12 18:37:13,9518593,386844,53956,9434818,e,Firefox,Mobile,0
IDW79NC9o,2017-01-17 09:28:03,3541487,634641,26962,77896159,e,Firefox,Mobile,0
IDhs1iFqL,2017-01-16 08:59:56,6670835,883857,25491,32738053,b,InternetExplorer,Desktop,0
IDGcecgIY,2017-01-12 13:08:01,7811819,875024,1678,93157824,b,Firefox,Mobile,0
IDf9K7PO2,2017-01-11 15:54:37,,536079,92704,64322853,a,Edge,,0
ID5nCXwLA,2017-01-10 18:39:37,7002272,542406,49810,37017006,d,,Mobile,0
ID4mOGoNE,2017-01-10 16:43:21,6918143,131609,904,94350426,b,Firefox,Mobile,0
IDrm1not8,2017-01-10 11:29:24,534822,988062,46450,47079934,a,Google Chrome,Mobile,0
ID52PXaqA,2017-01-19 12:41:37,7567005,955533,33638,7122654,f,Firefox,Mobile,0
IDFM31Fxt,2017-01-11 15:26:42,302846,946125,27113,61940782,e,InternetExplorer,Desktop,0
IDClghQpl,2017-01-13 14:26:34,5273670,457158,83717,74363610,a,Firefox,Mobile,0
IDerqy6h5,2017-01-11 10:14:47,9754209,367756,92902,20301556,a,Edge,,0
IDSVvYtIR,2017-01-16 07:49:51,1043601,593320,9764,95302954,c,Mozilla Firefox,Desktop,0
IDojAyCrO,2017-01-15 10:00:58,8376453,689395,73248,57977218,a,Firefox,,0
IDF7GuqTn,2017-01-12 16:59:04,9911265,361699,12211,7181598,b,InternetExplorer,Desktop,0
IDra8vL2i,2017-01-18 08:28:36,7447918,722051,34670,10280896,a,IE,Mobile,0
IDqm0K8cd,2017-01-17 17:02:34,4051202,277911,25436,64322853,a,Edge,Tablet,0
IDG4766xP,2017-01-20 17:34:23,141740,2238,5602,30432082,b,Edge,Tablet,0
IDGtdmQYd,2017-01-20 05:24:02,9429106,31824,46955,74868704,d,InternetExplorer,Desktop,0
IDDho0Epj,2017-01-14 12:01:01,9934373,945486,96313,62201833,a,Firefox,Mobile,0
IDQfAGBM0,2017-01-15 12:03:34,4004907,276432,9764,1189152,b,Edge,,0
IDusLEOlv,2017-01-14 11:02:09,6563054,86996,98552,16150900,e,Edge,Tablet,0
IDcK9kpyz,2017-01-20 07:03:40,,443062,33638,79906734,b,Firefox,Mobile,0
IDgLTBjT1,2017-01-17 11:38:08,3270397,891747,1678,17990842,a,Chrome,Desktop,0
IDsHbZ42D,2017-01-10 18:58:28,4720945,123489,6906,71165566,b,IE,Mobile,0
IDEs5kDwA,2017-01-14 14:23:01,3537365,147049,40339,72089744,e,Edge,Tablet,0
IDiRLxJPd,2017-01-12 09:42:43,564736,654512,30580,27723861,a,Edge,Tablet,0
ID5MQkNU1,2017-01-17 13:33:40,8118064,159177,9764,50595884,a,Mozilla,Desktop,0
IDlNWurkn,2017-01-11 10:27:41,4783989,371493,54343,3402198,c,Edge,,0
IDjBf7dun,2017-01-20 13:19:52,6232975,22082,17118,17488931,e,Edge,Tablet,0
IDmdRCbX3,2017-01-15 12:50:34,8928999,194513,17714,74363610,b,Edge,Tablet,0
IDl0BCAyd,2017-01-15 15:44:00,3149734,410181,54916,58321067,b,Google Chrome,Mobile,0
IDrzrX1LK,2017-01-15 14:40:45,8060755,13728,53956,25113706,b,Chrome,Desktop,0
IDFnRMyJS,2017-01-14 12:19:20,1637788,537678,54125,555603,b,InternetExplorer,Desktop,0
ID0WetidI,2017-01-16 17:04:08,7703384,26880,80692,27723861,b,Mozilla,Desktop,0
IDeGraatT,2017-01-16 15:00:41,6965139,309119,62809,74868704,b,Edge,Tablet,0
IDLJ2phhN,2017-01-20 13:31:59,,192676,81229,98166279,b,Firefox,Mobile,0
ID93UvcZx,2017-01-13 08:31:58,790013,960250,45620,31388981,e,Firefox,Mobile,0
IDKHIWBdq,2017-01-16 09:11:24,6562346,476197,70409,49384126,d,Chrome,Desktop,0
IDrg36tzP,2017-01-10 23:26:20,2395110,48357,41706,4000296,c,InternetExplorer,,1
IDX36OTKF,2017-01-10 14:46:44,1989162,314875,73248,38558461,f,Edge,Tablet,0
ID59x8RT1,2017-01-16 17:17:27,3246540,440247,72276,52437512,a,,,0
IDZ5Fwggi,2017-01-20 12:18:53,3526466,980571,87732,18481500,b,Chrome,Desktop,0
IDyMLsiLM,2017-01-16 16:36:42,,423383,36768,78406516,b,IE,Mobile,0
ID7HLJTmS,2017-01-12 17:21:51,,985777,23576,16150900,b,Safari,Tablet,0
IDX8S8DSx,2017-01-16 09:20:25,3151547,197048,71531,80963339,b,IE,Mobile,0
IDXmA9AaQ,2017-01-19 16:51:07,3429383,72939,14960,90093962,a,Firefox,Mobile,0
IDo7yZf1T,2017-01-16 15:11:38,7814921,487083,65251,7122654,a,Edge,Tablet,0
IDeqVN0pw,2017-01-20 11:06:41,8207743,211113,33638,78406516,e,Firefox,Mobile,0
IDtQfYBLB,2017-01-15 07:27:49,7930294,456423,84974,555603,a,Firefox,Mobile,0
IDwDuZw01,2017-01-17 12:14:43,9723764,709873,11987,16340250,b,Edge,Tablet,0
IDbl0xQ3T,2017-01-12 13:50:18,3970564,576880,33287,46997962,b,IE,Mobile,0
IDc6QAE4E,2017-01-20 13:37:09,1337569,981096,11837,22419907,b,Internet Explorer,Tablet,0
IDFL1inLL,2017-01-11 15:21:25,4326438,540742,87895,61940782,a,IE,Mobile,0
IDix5zO4n,2017-01-20 12:30:50,2500598,68090,42227,43179292,b,Safari,,0
IDgbgmfum,2017-01-18 16:41:04,2817379,86965,40339,1189152,b,Firefox,Mobile,0
ID5rhlkT4,2017-01-15 09:31:18,6195938,103249,40339,43452411,d,Firefox,,0
ID69YXdnp,2017-01-20 20:55:22,9100712,307698,6906,99510044,a,Firefox,Mobile,0
IDKqGPGf2,2017-01-20 23:18:59,8896101,871032,35046,31388981,d,InternetExplorer,Desktop,1
IDOTuckj7,2017-01-14 09:25:26,2963377,575297,68847,37017006,b,Mozilla Firefox,Desktop,0
IDjeLXEwc,2017-01-17 10:57:43,6778959,802826,21407,9434818,d,Firefox,Mobile,0
IDkbsZyag,2017-01-16 10:59:45,3549616,471863,6906,99510044,b,Opera,Mobile,0
IDajVWW8J,2017-01-20 17:32:47,8687896,564229,40339,43452411,b,Edge,Tablet,0
IDN6BuDcv,2017-01-16 13:53:14,4744455,790838,40339,37135965,a,Mozilla Firefox,Desktop,0
IDO5WcZ01,2017-01-17 08:25:50,4527733,569786,68947,30860214,c,Edge,Tablet,0
IDJudpetA,2017-01-17 08:50:19,3029476,461454,82877,48615529,a,Mozilla,Desktop,0
IDUDpRoBe,2017-01-14 11:23:17,7874243,358319,33638,13789995,b,IE,Mobile,0
IDaaPzjcN,2017-01-14 11:44:19,9654870,893051,42227,1436904,e,Mozilla Firefox,Desktop,0
IDJLy26MD,2017-01-15 14:56:03,9086967,288550,80554,7122654,b,Firefox,Mobile,0
ID6C475XE,2017-01-18 05:33:31,1134612,263055,33638,27723861,a,Edge,Tablet,0
IDELvO7Vl,2017-01-20 11:35:17,5400026,712329,40339,50706198,b,Firefox,Mobile,0
IDK5Ifrbk,2017-01-15 11:08:28,8798707,298525,40339,37135965,b,Firefox,Mobile,0
IDUGT06BX,2017-01-12 14:01:38,4688288,26676,91234,20301556,b,Firefox,,0
IDWSCF55e,2017-01-11 13:12:40,3162716,134963,41706,96631444,c,Edge,Tablet,0
IDBPQ38o7,2017-01-14 15:43:20,8558491,709329,87895,57977218,c,InternetExplorer,Desktop,0
IDQIyBHuZ,2017-01-12 15:51:18,5905529,142262,46450,54630329,b,Mozilla,Desktop,0
IDw9miPfQ,2017-01-14 14:47:12,5748428,470088,42227,49384126,d,InternetExplorer,Desktop,0
IDCr6ASCX,2017-01-11 18:50:18,3039023,393687,93188,15961717,a,Firefox,Mobile,0
IDRlojONg,2017-01-20 13:53:38,5789717,228558,42227,43770446,b,Firefox,Mobile,0
IDR7pOuFv,2017-01-11 14:42:15,4823039,302554,40050,67290861,a,Firefox,Mobile,0
IDg9SLHbM,2017-01-12 14:57:01,7594327,988999,42227,21153737,c,Mozilla,Desktop,0
ID4wsSbra,2017-01-18 17:23:52,3380705,127560,45620,54630329,e,Edge,Tablet,0
ID5NnzIOu,2017-01-20 14:12:08,,620189,59164,26391770,e,Edge,Tablet,0
ID7VN3D4k,2017-01-17 13:47:40,6034774,130344,35368,57977218,b,Google Chrome,,0
IDZhpkgcf,2017-01-12 15:22:39,7056742,890421,36768,67290861,f,Firefox,Mobile,0
IDQNHO3Jf,2017-01-11 15:41:45,7950870,742036,66786,20301556,b,,Mobile,0
IDxqPdAnI,2017-01-11 13:38:31,6562346,226123,23576,45446370,b,Edge,Tablet,0
IDMZdjZrK,2017-01-11 18:01:04,5880388,657205,5445,91553313,e,Firefox,Mobile,0
IDMQeAX4k,2017-01-18 06:36:23,9154801,829164,80319,15961717,a,Edge,Tablet,0
IDdeejbOM,2017-01-10 09:28:55,3620138,313051,11837,49384126,a,Edge,Tablet,0
IDIL1VmM3,2017-01-20 15:00:13,7129320,771852,92704,95441506,a,Opera,,0
IDB8SumfC,2017-01-17 11:11:06,3270397,986869,20322,54526992,b,Firefox,Mobile,0
IDEBUXJl2,2017-01-12 11:39:07,4313032,394114,12052,83471179,c,InternetExplorer,Desktop,0
IDMSH7Tcq,2017-01-12 16:55:51,5417874,90280,54125,26391770,b,Firefox,,0
IDx2mFzhv,2017-01-19 08:47:56,446359,420634,70424,26391770,c,Firefox,Mobile,0
IDdxKO9fp,2017-01-12 12:51:32,,741774,12052,31388981,b,Edge,,0
IDgkQg57s,2017-01-12 10:01:02,1846900,205422,56027,31388981,b,Firefox,Mobile,0
ID9uprv5m,2017-01-10 17:37:48,9031417,324966,904,26391770,b,Mozilla Firefox,Desktop,0
IDHdeCEiF,2017-01-13 14:40:55,,576351,64452,77068781,d,Edge,Tablet,0
IDTDi2CeD,2017-01-14 13:54:28,9615833,19924,40339,18243870,d,Firefox,Mobile,0
IDTTm2DSs,2017-01-17 10:18:31,9097138,880140,1678,91553313,a,Firefox,,0
IDlxdZsu3,2017-01-11 11:51:05,7206262,799269,40339,48935934,e,InternetExplorer,Desktop,0
IDoVI3TPp,2017-01-13 21:41:45,8552650,89869,6906,99510044,a,Mozilla,,0
IDlUn6vjl,2017-01-13 15:40:42,3028031,327498,89522,7864011,b,Firefox,Mobile,0
IDcNu7IPs,2017-01-10 10:58:43,3045036,174644,10345,64511164,b,Firefox,Mobile,0
IDL1OyVgF,2017-01-15 18:32:55,6276244,105559,92902,555603,a,Firefox,Mobile,0
IDBvguFpK,2017-01-12 17:26:14,,811046,37815,27723861,e,Edge,,0
IDFGjyUyS,2017-01-19 13:13:56,5228414,658266,97103,78406516,e,Firefox,,0
IDJykDLiU,2017-01-16 16:30:22,2763656,47994,42227,48913006,b,Mozilla Firefox,Desktop,0
IDX7AY6cF,2017-01-17 14:55:58,8330818,643769,70409,43770446,b,Mozilla,Desktop,0
IDzEeN5Oe,2017-01-19 14:56:14,807743,803937,93286,18243870,e,Firefox,Mobile,0
IDqM0HzXb,2017-01-18 17:03:26,6346064,518795,6906,99510044,b,Edge,Tablet,0
ID4tmSy1q,2017-01-14 13:22:05,3277789,316300,14960,52437512,c,Edge,Tablet,0
IDWF3gLDC,2017-01-13 21:42:50,,531171,43612,41441342,a,Google Chrome,Mobile,1
ID7XxmZtB,2017-01-16 13:01:41,2805729,214236,30580,27723861,e,Mozilla Firefox,Desktop,0
IDSuptYPR,2017-01-20 11:54:22,4415792,543424,61208,91553313,b,IE,,0
IDaGwXonG,2017-01-20 16:02:37,3039169,420798,42227,96823930,e,Internet Explorer,Tablet,0
ID2UO881a,2017-01-11 05:26:51,9489992,466538,70384,14032724,c,Firefox,,0
IDFKJLaGd,2017-01-11 22:46:22,3938655,770202,904,26391770,a,Mozilla,Desktop,0
IDpfqf5oE,2017-01-14 13:05:03,5350678,481907,26962,7122654,a,Firefox,Mobile,0
IDHaKD2dj,2017-01-20 10:10:24,3076578,75934,46450,47079934,a,Firefox,Mobile,0
ID0gbbfYa,2017-01-16 14:37:38,3584438,187950,26849,47941469,a,Edge,Tablet,0
ID4zYGXCI,2017-01-17 11:51:15,238856,562785,30580,67147700,a,Edge,Tablet,0
IDStaE9To,2017-01-17 12:01:34,,731045,48498,89663643,b,InternetExplorer,Desktop,0
IDxmRPT7q,2017-01-17 17:16:38,,221938,17714,29916445,a,Firefox,Mobile,0
IDcfRZ9u7,2017-01-13 12:33:09,5248327,721306,42227,1189152,b,Firefox,Mobile,0
ID4xrfeHz,2017-01-12 07:39:05,3665704,800959,42227,18243870,b,Edge,Tablet,0
ID9KgeXrL,2017-01-18 12:07:25,6713456,287232,42227,21153737,d,Edge,Tablet,0
IDv7WIf3D,2017-01-12 18:07:14,,937326,40339,37135965,c,Edge,Tablet,0
IDMB5q07w,2017-01-15 15:28:22,5632230,125828,53956,52437512,c,Firefox,Mobile,0
IDp9HfJLp,2017-01-11 11:05:08,1245568,271741,1678,91553313,b,Edge,,0
IDEoIlQ1b,2017-01-15 08:26:31,7948446,618774,53956,52437512,a,IE,Mobile,0
IDBMq0agK,2017-01-13 16:06:59,6037233,597167,95113,65017662,d,Firefox,Mobile,0
ID1QJfeey,2017-01-17 10:36:41,9663165,332242,40339,43452411,a,Chrome,Desktop,0
IDub2mhar,2017-01-20 10:12:58,5996807,495243,43897,56464503,f,Chrome,Desktop,0
ID0rPEhFx,2017-01-19 13:50:06,7788037,475441,48430,55420443,e,Google Chrome,Mobile,0
IDyIhnqJ5,2017-01-11 16:35:47,6072837,427185,42227,50706198,c,Firefox,Mobile,0
IDS4zLoSy,2017-01-13 09:01:05,4962018,72183,68947,81968512,a,Mozilla,Desktop,0
IDlTv7viH,2017-01-15 11:51:27,2441551,684570,5602,43328787,b,IE,Mobile,0
ID2VNtsPz,2017-01-11 07:31:18,5505353,872780,9764,43452411,a,InternetExplorer,,0
IDIvUgo3j,2017-01-16 13:48:22,1063884,434855,15124,11945063,e,Safari,Tablet,0
ID2YkCWTz,2017-01-15 09:28:47,50202,395386,97863,56008048,b,Firefox,Mobile,0
IDWEIK6SS,2017-01-11 19:51:15,4257124,265677,67817,86289887,e,InternetExplorer,Desktop,0
IDvoVMOLv,2017-01-15 15:07:03,2220850,346723,73248,13742268,b,Google Chrome,Mobile,0
IDWWTkJAc,2017-01-15 10:58:03,5036087,659869,34670,41475976,f,Edge,Tablet,0
IDwdmkU7C,2017-01-18 15:01:38,3321963,272201,40339,555603,b,Edge,Tablet,0
IDasjTMKx,2017-01-13 14:37:24,2969163,295147,56811,67147700,b,IE,Mobile,0
ID5ZM6Wrx,2017-01-15 14:13:51,1591154,109612,40339,43452411,b,Edge,Tablet,0
IDylGHyAr,2017-01-16 13:24:06,1861739,382869,40339,43452411,e,Firefox,Mobile,0
IDBc4n1nA,2017-01-19 15:53:04,1402501,667136,15124,99558603,b,Google Chrome,,0
IDhEn0Gz2,2017-01-13 17:40:21,,447821,56811,15961717,d,Edge,Tablet,0
IDvSPLgMF,2017-01-18 16:19:49,5255663,454530,17714,61682792,b,Mozilla Firefox,Desktop,0
IDXRLe3gQ,2017-01-10 17:33:41,1114442,58675,6906,99510044,a,Firefox,Mobile,0
IDpPa01S1,2017-01-11 18:48:31,4730512,867355,42227,13742268,b,InternetExplorer,Desktop,0
IDZUNCNcy,2017-01-11 17:52:30,1950009,6253,25491,74868704,e,Internet Explorer,Tablet,0
IDAJncTnd,2017-01-15 07:22:15,9915161,379333,21407,9434818,b,Edge,Tablet,0
IDbgproon,2017-01-18 11:24:51,7862355,884469,904,26391770,a,Mozilla,Desktop,0
IDNNnC4Df,2017-01-14 08:51:37,6078754,954876,6906,71165566,e,Google Chrome,Mobile,0
IDCcAS0dk,2017-01-11 12:14:40,5479838,893584,41706,4000296,b,Mozilla Firefox,,0
IDGdlZeWZ,2017-01-13 02:42:16,8950540,340010,97863,56008048,b,Edge,,0
IDDQUosbJ,2017-01-14 10:29:48,1573770,394005,59164,20301556,b,Firefox,Mobile,0
IDEcNkzzT,2017-01-14 11:07:10,5905867,512381,83091,29916445,c,,Desktop,1
IDbRa0fPM,2017-01-20 17:45:08,6549428,347349,97103,555603,b,Edge,Tablet,0
IDVaUyuMV,2017-01-13 16:06:52,,297362,17714,74363610,b,Edge,,0
IDgJbKBvd,2017-01-16 10:20:12,8585817,180837,80554,15322811,e,Firefox,Mobile,0
IDzt51jmm,2017-01-16 17:11:47,9433396,158536,6906,99510044,e,Mozilla,Desktop,0
IDEOY12Gc,2017-01-13 14:18:31,5840117,381318,97863,87807327,b,Edge,,0
IDUnHhf3J,2017-01-19 02:37:28,9590021,615606,14345,555603,b,Firefox,Mobile,0
IDJYIL7kp,2017-01-10 13:46:02,,477242,45620,31388981,a,,Desktop,0
ID5e5GJCz,2017-01-20 12:32:03,1247926,867859,48430,39772159,e,InternetExplorer,,0
IDSqlbMJm,2017-01-15 18:20:36,,406724,74263,27723861,b,IE,Mobile,0
IDeMHIZW8,2017-01-11 22:34:17,98480,251184,29870,29916445,a,Edge,Tablet,0
IDEwXD3Sd,2017-01-13 15:52:51,6085075,783853,6906,99510044,a,Firefox,Mobile,0
IDmxmOj43,2017-01-20 13:51:32,8024952,341090,15124,99558603,b,Edge,Tablet,0
IDpuYggZM,2017-01-10 18:35:30,7143302,170821,97863,96206255,a,Edge,,0
ID5NHQxEr,2017-01-11 07:43:18,8088698,487577,17714,74363610,a,Edge,Tablet,0
IDeLjGsxK,2017-01-12 13:47:18,7598487,606740,89522,27578501,b,Firefox,Mobile,0
IDS2hB1ah,2017-01-14 13:28:45,5603183,226911,6906,99510044,b,Firefox,Mobile,0
ID9yrrGQ7,2017-01-20 17:25:11,4534600,265454,97807,74868704,a,Edge,,0
IDEGFr7Aq,2017-01-16 06:25:25,4800985,778312,80554,57977218,b,Mozilla Firefox,Desktop,0
IDmwj85nn,2017-01-16 06:57:54,8189156,384737,42227,96823930,b,Edge,Tablet,0
IDlgnkixn,2017-01-13 05:34:28,3791330,109005,54125,2835657,a,Edge,Tablet,0
ID2840EPB,2017-01-16 12:23:47,8397653,150507,26962,77896159,b,Firefox,Mobile,0
IDuvboECH,2017-01-17 12:12:09,,672946,74802,47079934,a,Edge,,0
IDionX04K,2017-01-19 09:25:52,4742541,693107,84144,48626108,b,Edge,Tablet,0
IDB3DknUX,2017-01-19 16:01:42,1402501,661135,15124,99558603,a,Google Chrome,Mobile,0
IDq145Rxw,2017-01-20 17:12:47,6861866,931713,92704,43526789,e,Edge,,0
IDxqJklVT,2017-01-12 18:53:01,3715805,826364,42227,43770446,f,Edge,,0
ID4jyFPWQ,2017-01-14 12:31:53,5705275,110365,12052,17581428,f,Firefox,Mobile,0
IDI4hOvch,2017-01-11 18:45:50,7288863,852914,40050,85119648,a,Google Chrome,Mobile,0
ID5JH39Tl,2017-01-12 14:46:41,,817751,55686,17488931,a,Edge,Tablet,0
IDygXKARJ,2017-01-10 11:25:51,6357104,92952,56811,74868704,e,Firefox,Mobile,0
IDsON4r7C,2017-01-18 10:05:20,8166901,65241,33287,84486855,a,Firefox,Mobile,0
IDTZSygVN,2017-01-11 15:58:13,6002400,265189,54343,71193712,c,Firefox,Mobile,0
IDm9RcIkG,2017-01-13 03:29:05,4260062,950618,48498,55358028,b,Edge,Tablet,0
IDNE2WN1C,2017-01-13 15:35:32,386795,618571,45287,74363610,a,Firefox,Mobile,0
IDs09MLw5,2017-01-11 17:00:25,617254,552039,17714,74363610,c,Firefox,Mobile,0
ID2RQtEpr,2017-01-14 13:11:55,6794187,87593,80319,91808273,b,Edge,Tablet,0
IDkR6suQh,2017-01-15 18:48:55,1585915,104989,42227,50706198,d,Google Chrome,Mobile,0
ID7Dyn6Mz,2017-01-18 09:52:52,4892492,330002,21407,56546102,b,Edge,,0
IDW33eyb4,2017-01-17 17:21:28,994198,816639,22518,48454212,b,Google Chrome,Mobile,0
ID8cgJ7Ed,2017-01-11 09:03:12,2996674,141811,43897,7122654,b,Edge,Tablet,0
IDLslSbhl,2017-01-16 17:30:50,4448494,664931,89522,26391770,b,Firefox,Mobile,0
IDWVWd6cZ,2017-01-20 15:01:35,9549317,254417,6906,71165566,c,Google Chrome,Mobile,1
IDq7PnwoA,2017-01-13 09:30:58,8003557,995162,73248,61940782,a,Firefox,,0
ID5wXxT3z,2017-01-10 14:27:01,7716500,399990,42227,79474990,b,Firefox,Mobile,0
IDBpvZR13,2017-01-16 15:54:36,3480483,306698,37718,47262990,b,Firefox,Mobile,0
IDZ9lQ9BR,2017-01-13 15:25:29,9823682,225921,6906,99510044,b,Firefox,Mobile,0
IDFngXf0m,2017-01-16 10:54:01,2627839,897908,70424,91553313,a,Edge,Tablet,0
IDhUjmOHi,2017-01-13 13:35:08,3618896,246002,56027,31388981,e,Firefox,Mobile,0
IDMNe6I36,2017-01-15 08:09:12,1687763,614092,6906,99510044,a,Edge,Tablet,0
IDSvIuEfw,2017-01-10 12:55:53,9452892,188225,44388,20301556,e,Firefox,Mobile,0
IDsGdhxSo,2017-01-20 18:32:37,,351027,40339,88843407,a,Edge,Tablet,0
ID6zFM1Jd,2017-01-13 17:08:12,8344769,256997,1678,52437512,b,Mozilla,Desktop,0
IDpfy8e7T,2017-01-12 15:55:05,1205589,120613,31195,74868704,a,IE,Mobile,0
IDYZTYvKE,2017-01-20 11:29:24,5214315,450697,97863,87807327,c,Edge,Tablet,0
IDKY2vJVt,2017-01-18 16:41:31,9562626,546543,17714,26391770,b,InternetExplorer,Desktop,0
IDnLhoVKg,2017-01-11 16:39:59,3032043,54749,26966,74363610,b,Firefox,Mobile,0
IDbz6O60p,2017-01-15 10:29:30,3160802,446843,33287,86084476,e,InternetExplorer,Desktop,0
ID8ZhYhxV,2017-01-12 18:21:57,5417874,242814,20322,54526992,b,Firefox,Mobile,0
IDjvWpKUR,2017-01-20 11:49:02,8077591,116658,25491,74868704,e,Mozilla,,0
IDsZRgGOl,2017-01-13 10:35:32,636241,591890,21380,71063188,b,Google Chrome,Mobile,0
IDn0RnTFW,2017-01-16 14:14:04,2281909,794388,12211,8730209,f,Firefox,Mobile,0
IDs3abwSg,2017-01-20 03:15:35,1657002,438088,17714,61682792,d,Edge,Tablet,0
IDyjeu1Tv,2017-01-16 15:57:36,8975173,768556,21380,7165127,a,InternetExplorer,Desktop,0
IDmZ4yabR,2017-01-11 06:45:41,9259769,685151,6906,99510044,b,Edge,,0
IDsZbrefj,2017-01-15 13:53:14,4606668,397356,15912,43770446,b,,Desktop,0
IDAwpws6Y,2017-01-13 10:10:57,721597,255382,20322,30860214,b,Mozilla,,0
IDA2WsSw7,2017-01-15 10:53:52,3937150,78479,10345,42296429,a,Firefox,Mobile,0
IDdLfhhbV,2017-01-16 11:22:48,8544256,603190,97863,87807327,e,InternetExplorer,Desktop,0
IDgWT05vQ,2017-01-14 11:35:49,,145867,904,94350426,d,Google Chrome,Mobile,0
IDsuZbKU7,2017-01-11 11:18:27,5513825,394420,54125,26391770,a,Edge,Tablet,0
IDd9EUC3m,2017-01-16 15:30:41,6764402,107308,42227,43770446,b,IE,,0
IDEtqbgW3,2017-01-19 15:55:36,1402501,667136,15124,99558603,d,Firefox,Mobile,0
IDdwsYfCC,2017-01-17 17:40:34,2604771,933394,68947,55358028,a,Edge,Tablet,0
IDYolUoWS,2017-01-15 08:18:09,4134712,733638,42227,18243870,b,Mozilla Firefox,Desktop,0
IDqnuEeyC,2017-01-14 11:03:39,,176849,50088,57977218,b,Firefox,Mobile,0
ID1R0csht,2017-01-15 17:33:24,2211456,817515,80554,57977218,b,Firefox,,0
IDImduZX0,2017-01-13 11:34:18,9876407,199600,45620,31388981,c,Edge,,0
IDYsn1p8i,2017-01-17 09:06:21,950314,41682,43897,74868704,b,Edge,Tablet,0
IDTnhUXb1,2017-01-11 12:45:11,4909660,380101,95113,65017662,b,Firefox,Mobile,0
IDY3sWlZF,2017-01-13 17:37:38,4513992,784953,5602,58604466,b,IE,Mobile,0
IDDx9jkKT,2017-01-12 07:04:41,2779033,108403,33287,37135965,f,,Mobile,1
IDVtk5cZv,2017-01-14 14:51:15,1199417,838162,53956,9434818,a,Mozilla,Desktop,0
IDlPdNg2K,2017-01-11 16:46:10,2725085,713255,99178,69514806,c,Mozilla,Desktop,0
IDHlKXIxR,2017-01-18 09:13:29,1321186,938278,26962,7122654,a,Edge,Tablet,0
IDVHxzUjF,2017-01-10 17:41:20,6500057,437916,45620,54630329,a,Edge,Tablet,0
IDAACBHfx,2017-01-16 09:51:30,7412279,908364,53956,52437512,a,Firefox,Mobile,0
IDOtyVZrJ,2017-01-15 14:37:40,4250674,179769,48498,25497095,b,Mozilla Firefox,Desktop,0
IDGmqfbok,2017-01-11 18:55:00,9614671,109612,40339,43452411,a,Google Chrome,Mobile,0
IDmCNgRw4,2017-01-17 16:54:36,7105751,328284,21407,80645978,b,Edge,Tablet,0
IDbUVfOZy,2017-01-12 21:18:46,481202,197307,904,58604466,e,Firefox,Mobile,0
IDfi8v2SY,2017-01-11 14:52:29,,104633,73362,67274540,a,Mozilla Firefox,Desktop,0
IDuJS9iuR,2017-01-11 12:28:40,2472074,614270,46365,29916445,b,Google Chrome,Mobile,0
IDZGpoYiI,2017-01-17 17:35:42,3530505,328284,21407,80645978,e,Mozilla Firefox,Desktop,0
IDCtzOcFC,2017-01-14 09:30:08,8629483,50472,6906,99510044,a,Firefox,Mobile,0
IDm50CBFe,2017-01-16 17:53:15,2423231,328868,82877,2835657,b,Firefox,Mobile,0
ID2H3cWhI,2017-01-18 15:36:13,,126941,95113,65017662,e,Firefox,Mobile,0
ID3Ydycxx,2017-01-10 08:34:30,4800985,633262,97852,48454212,b,Mozilla,Desktop,0
IDezFmowh,2017-01-14 03:26:21,5373402,877368,82396,16150900,b,Mozilla Firefox,Desktop,0
